BusinessEntityID,CreditCardID,ModifiedDate
16597,18538,2014-05-21
16598,6752,2014-03-29
16599,886,2013-09-27
16600,15993,2014-01-28
16601,1627,2013-11-29
16602,7520,2014-04-12
16603,6310,2014-01-17
16604,8981,2014-04-13
16605,4939,2014-05-10
16606,5815,2014-02-08
16607,797,2014-02-22
16608,11113,2014-05-30
16609,14995,2014-01-12
16610,3596,2014-02-01
16611,4410,2013-02-12
16612,4659,2013-06-30
16613,10060,2014-01-11
16614,9884,2014-02-23
16615,15830,2014-04-07
16616,17937,2012-04-10
16617,10091,2011-10-10
16618,3333,2013-07-26
16619,4303,2014-01-26
16620,18430,2013-06-30
16621,8789,2014-04-05
16622,17242,2013-10-25
16623,281,2012-01-20
16624,13646,2011-08-30
16625,18233,2014-02-18
16626,16896,2013-04-22
16627,9877,2012-02-03
16628,17627,2013-10-31
16629,15278,2013-11-09
16630,9290,2012-11-01
16631,11842,2014-04-12
16632,537,2013-01-10
16633,6093,2013-08-20
16634,5996,2013-10-02
16635,13087,2013-05-05
16636,3929,2014-01-26
16637,7335,2013-09-16
16638,8449,2014-05-22
16639,9868,2014-01-24
16640,11960,2013-09-24
16641,3983,2013-08-07
16642,16107,2013-07-29
16643,16733,2013-10-31
16644,16455,2013-11-11
16645,3149,2014-01-07
16646,2642,2014-01-01
16647,6570,2013-09-19
16648,18741,2012-06-02
16649,15752,2014-01-18
16650,2343,2014-04-07
16651,15887,2014-02-25
16652,14666,2013-12-30
16653,12338,2014-03-17
16654,448,2014-04-08
16655,17149,2013-10-23
16656,1648,2013-07-02
16657,10450,2014-03-30
16658,16471,2013-05-27
16659,5342,2014-03-24
16660,16888,2013-08-31
16661,731,2013-06-30
16662,7598,2013-10-08
16663,6602,2011-10-19
16664,15333,2013-09-23
16665,8192,2013-11-04
16666,12499,2014-01-10
16667,18125,2013-03-03
16668,18439,2014-01-13
16669,1234,2013-12-10
16670,1544,2013-08-20
16671,7525,2013-07-07
16672,15957,2014-01-15
16673,12597,2013-12-13
16674,9901,2013-08-31
16675,10803,2013-01-30
16676,10252,2013-07-12
16677,17951,2013-07-15
16678,10411,2013-06-16
16679,14578,2014-05-17
16680,5185,2013-12-19
16681,13611,2011-12-08
16682,18916,2013-07-30
16683,10922,2014-01-01
16684,4985,2012-04-30
16685,11089,2014-03-24
16686,10332,2013-07-08
16687,16622,2014-03-18
16688,14313,2014-04-19
16689,1829,2014-06-11
16690,12945,2011-12-16
16691,5677,2013-11-29
16692,4722,2014-03-07
16693,10316,2014-01-24
16694,3595,2012-01-16
16695,15680,2012-11-11
16696,7174,2011-11-16
16697,13969,2013-07-23
16698,12850,2014-05-25
16699,18951,2013-12-09
16700,10930,2014-02-10
16701,12457,2011-10-19
16702,11091,2014-03-23
16703,836,2013-07-05
16704,6091,2014-01-18
16705,7714,2012-08-28
16706,12632,2011-10-19
16707,2893,2013-07-14
16708,11477,2013-11-28
16709,946,2013-02-10
16710,14577,2013-05-18
16711,7288,2014-02-19
16712,12391,2014-06-02
16713,18718,2014-05-04
16714,3619,2013-08-11
16715,1107,2014-03-19
16716,18793,2013-10-24
16717,2781,2012-05-13
16718,4250,2013-04-15
16719,15188,2014-01-31
16720,1228,2013-12-06
16721,16686,2013-08-12
16722,14919,2013-11-01
16723,6998,2014-01-25
16724,12932,2014-01-25
16725,5218,2012-10-28
16726,6425,2014-05-22
16727,5129,2014-01-26
16728,17099,2014-04-27
16729,12891,2014-02-28
16730,12043,2013-12-10
16731,10834,2014-05-19
16732,17916,2012-05-16
16733,10114,2014-03-07
16734,10881,2013-08-06
16735,521,2012-03-30
16736,13626,2013-01-23
16737,10271,2013-12-29
16738,4567,2013-09-11
16739,13334,2013-08-27
16740,17480,2012-10-23
16741,15154,2013-12-31
16742,9519,2013-10-05
16743,18895,2014-01-20
16744,5669,2014-03-14
16745,11309,2012-02-23
16746,4331,2013-11-13
16747,3372,2012-06-09
16748,5163,2014-06-01
16749,7742,2013-12-23
16750,13698,2014-02-19
16751,12284,2014-01-16
16752,6080,2013-08-23
16753,18807,2013-08-01
16754,4277,2014-01-07
16755,4944,2012-11-30
16756,3831,2011-10-05
16757,16043,2013-09-06
16758,1314,2013-08-12
16759,12581,2013-11-28
16760,516,2013-08-28
16761,8413,2013-08-13
16762,19147,2013-08-31
16763,16236,2013-07-24
16764,17097,2011-06-20
16765,577,2013-08-31
16766,18926,2014-04-08
16767,10925,2013-12-01
16768,11968,2013-02-18
16769,14795,2013-09-03
16770,7417,2013-04-03
16771,11020,2013-08-19
16772,18209,2014-05-29
16773,18134,2013-01-14
16774,18144,2012-06-15
16775,16343,2013-11-19
16776,3615,2013-12-07
16777,7468,2013-09-24
16778,10555,2013-10-25
16779,13707,2013-07-26
16780,15456,2013-11-23
16781,1730,2013-02-04
16782,7843,2014-04-25
16783,18633,2013-08-17
16784,8252,2014-04-28
16785,3028,2014-02-19
16786,2234,2013-09-19
16787,18889,2011-07-12
16788,1437,2014-06-28
16789,17420,2013-09-03
16790,14733,2014-04-08
16791,17682,2012-04-29
16792,3480,2012-05-06
16793,12085,2014-05-01
16794,6661,2014-04-08
16795,5633,2013-08-01
16796,8563,2011-12-18
16797,12409,2013-01-27
16798,3330,2014-03-25
16799,116,2014-02-28
16800,16108,2013-11-22
16801,14423,2014-02-19
16802,9634,2013-12-09
16803,3353,2013-12-24
16804,8424,2014-01-25
16805,2018,2013-08-28
16806,8532,2013-06-30
16807,5814,2012-04-04
16808,13227,2011-07-13
16809,19121,2012-08-18
16810,2669,2014-05-25
16811,6560,2012-11-06
16812,11923,2014-02-09
16813,13578,2014-02-18
16814,7812,2013-02-28
16815,14868,2013-06-20
16816,6960,2013-07-23
16817,17550,2013-08-18
16818,10160,2012-04-26
16819,16099,2014-05-16
16820,17836,2014-02-20
16821,1421,2014-04-26
16822,2176,2014-03-15
16823,14817,2012-12-25
16824,6044,2013-01-13
16825,8528,2014-06-21
16826,7909,2012-10-25
16827,475,2014-06-30
16828,427,2014-03-03
16829,14004,2012-06-17
16830,12785,2013-11-18
16831,15433,2011-09-27
16832,7700,2013-12-03
16833,12041,2013-01-21
16834,7025,2013-12-14
16835,7246,2012-01-10
16836,9932,2012-07-06
16837,2421,2014-03-15
16838,3111,2013-09-24
16839,14964,2014-04-24
16840,19097,2013-08-12
16841,4712,2014-01-25
16842,3292,2013-08-27
16843,6904,2013-11-27
16844,18410,2014-03-14
16845,17130,2013-08-01
16846,13692,2011-08-06
16847,18012,2014-02-02
16848,8617,2013-07-23
16849,15650,2013-11-06
16850,8571,2013-11-28
16851,14094,2014-01-19
16852,11897,2011-11-22
16853,9992,2013-08-18
16854,11732,2013-08-31
16855,1498,2014-03-19
16856,13533,2013-01-04
16857,7395,2013-04-21
16858,16372,2012-06-12
16859,17730,2013-08-17
16860,5472,2013-01-05
16861,11307,2012-08-13
16862,5078,2013-09-19
16863,16486,2013-10-05
16864,12762,2014-04-05
16865,6073,2012-11-28
16866,6139,2012-04-11
16867,7888,2013-09-28
16868,8418,2012-06-30
16869,11608,2014-01-07
16870,18782,2013-03-29
16871,1686,2014-04-18
16872,16555,2013-02-20
16873,9854,2014-03-20
16874,642,2013-11-25
16875,3968,2012-09-20
16876,6192,2014-02-27
16877,12337,2014-06-14
16878,16518,2014-02-01
16879,4376,2013-09-12
16880,6267,2013-11-04
16881,9326,2013-02-21
16882,13658,2014-03-29
16883,1805,2014-02-18
16884,2736,2011-06-13
16885,5946,2014-03-17
16886,16423,2013-06-22
16887,3285,2014-05-25
16888,10486,2013-05-12
16889,4353,2014-05-04
16890,10761,2013-12-06
16891,18742,2014-06-19
16892,3955,2011-12-14
16893,8075,2013-12-24
16894,7635,2013-10-17
16895,4268,2012-12-06
16896,19232,2013-07-18
16897,16708,2013-05-30
16898,7541,2012-12-16
16899,14045,2011-10-16
16900,3945,2013-11-05
16901,15949,2014-05-15
16902,14136,2013-07-15
16903,8533,2011-06-07
16904,3650,2012-07-14
16905,17671,2013-10-30
16906,11425,2014-05-08
16907,482,2013-01-21
16908,7028,2013-11-15
16909,15110,2011-11-29
16910,13058,2013-08-12
16911,1493,2011-08-19
16912,6095,2013-10-21
16913,15394,2011-11-05
16914,10849,2012-04-01
16915,12363,2013-09-02
16916,3296,2013-07-11
16917,189,2014-04-25
16918,12771,2014-02-26
16919,1577,2014-06-20
16920,294,2013-12-15
16921,2283,2014-03-15
16922,9160,2014-03-07
16923,15442,2012-04-13
16924,10651,2014-02-11
16925,4265,2013-12-15
16926,15502,2013-10-25
16927,18443,2013-10-21
16928,6410,2013-07-25
16929,1014,2013-12-29
16930,2747,2012-01-26
16931,12787,2014-04-22
16932,14918,2012-07-07
16933,11470,2013-09-11
16934,6723,2012-11-25
16935,4019,2011-11-13
16936,1610,2014-03-27
16937,10760,2012-09-19
16938,11642,2014-02-07
16939,3568,2013-04-18
16940,13947,2012-07-18
16941,19095,2013-09-30
16942,8064,2013-09-03
16943,4327,2014-06-18
16944,8456,2012-01-28
16945,3389,2014-03-15
16946,10220,2013-02-26
16947,495,2013-07-04
16948,2837,2014-02-28
16949,2531,2013-10-12
16950,4974,2014-03-19
16951,18877,2011-07-21
16952,3482,2013-07-06
16953,4015,2013-09-16
16954,16908,2013-08-02
16955,8149,2011-12-09
16956,6363,2013-11-27
16957,13282,2013-10-30
16958,12081,2012-11-15
16959,2231,2013-02-01
16960,8475,2014-02-28
16961,1965,2014-04-19
16962,2264,2011-07-25
16963,2173,2011-10-05
16964,9942,2014-05-26
16965,4668,2013-08-24
16966,18208,2013-10-22
16967,16676,2013-09-22
16968,10645,2014-03-08
16969,546,2013-11-27
16970,14524,2013-12-11
16971,5755,2013-11-28
16972,18780,2014-06-30
16973,16472,2014-05-06
16974,6002,2013-12-06
16975,16803,2013-04-29
16976,9579,2011-08-14
16977,13896,2014-05-23
16978,5407,2012-07-02
16979,6127,2012-01-22
16980,9556,2012-01-26
16981,11737,2013-12-08
16982,14372,2013-12-03
16983,2977,2012-06-16
16984,2923,2014-01-26
16985,12855,2013-11-24
16986,16028,2013-07-11
16987,16301,2013-12-07
16988,19118,2014-02-19
16989,12571,2014-03-06
16990,15923,2013-11-27
16991,12268,2011-12-07
16992,18101,2014-02-16
16993,18511,2013-10-17
16994,16911,2012-06-07
16995,18023,2013-12-29
16996,13739,2013-08-02
16997,16829,2013-09-16
16998,7010,2011-06-24
16999,10840,2013-09-26
17000,14334,2014-06-12
17001,2097,2013-01-11
17002,13515,2014-04-12
17003,19001,2012-05-22
17004,1052,2011-07-21
17005,5977,2013-02-24
17006,4808,2012-08-29
17007,15791,2013-08-25
17008,541,2013-11-21
17009,16539,2014-02-25
17010,4516,2013-08-08
17011,3739,2012-05-23
17012,1129,2013-08-01
17013,2165,2013-06-08
17014,12523,2013-01-27
17015,16022,2011-07-28
17016,16239,2013-11-16
17017,18557,2013-01-31
17018,1662,2014-04-08
17019,6604,2013-09-01
17020,5779,2014-06-10
17021,6401,2014-01-17
17022,1271,2013-10-01
17023,8440,2014-05-28
17024,857,2012-05-28
17025,2972,2012-06-01
17026,19026,2013-12-17
17027,16553,2013-12-09
17028,16118,2014-05-06
17029,4257,2014-05-20
17030,1586,2013-07-25
17031,15202,2013-06-21
17032,7814,2013-09-05
17033,6811,2014-04-02
17034,17279,2014-05-26
17035,3855,2014-04-23
17036,14650,2013-09-24
17037,905,2013-12-10
17038,1740,2014-02-01
17039,18687,2013-10-29
17040,10734,2012-12-13
17041,9296,2013-10-25
17042,286,2013-06-22
17043,15170,2012-07-16
17044,17013,2013-03-01
17045,16328,2013-11-14
17046,10804,2013-12-07
17047,15690,2014-06-26
17048,2543,2014-02-18
17049,13116,2013-11-22
17050,16606,2012-11-19
17051,15867,2013-07-28
17052,3841,2013-08-25
17053,2042,2014-04-16
17054,938,2013-11-15
17055,17715,2013-08-20
17056,9618,2012-04-11
17057,18237,2013-08-25
17058,10465,2014-05-16
17059,9278,2013-05-20
17060,11630,2014-01-22
17061,8119,2014-03-04
17062,14713,2012-11-03
17063,9902,2013-01-23
17064,13300,2013-03-01
17065,13743,2012-03-11
17066,5895,2014-01-26
17067,7941,2013-07-29
17068,6589,2011-11-15
17069,2836,2014-05-18
17070,9946,2012-11-08
17071,3651,2013-09-13
17072,13568,2014-01-30
17073,9337,2012-12-19
17074,179,2013-08-19
17075,17272,2013-12-07
17076,7338,2013-05-29
17077,15506,2013-01-06
17078,8326,2014-04-12
17079,11954,2011-08-02
17080,8687,2012-07-08
17081,12005,2011-06-10
17082,15117,2014-04-17
17083,15852,2014-03-28
17084,13898,2013-08-03
17085,16410,2014-02-25
17086,1490,2013-11-02
17087,3260,2013-08-17
17088,12056,2012-07-22
17089,10102,2013-07-20
17090,11764,2013-10-25
17091,8232,2011-08-22
17092,9435,2012-01-27
17093,1164,2014-01-29
17094,5483,2013-04-01
17095,8444,2014-02-18
17096,10567,2013-11-22
17097,4645,2013-09-04
17098,6176,2013-04-08
17099,6143,2014-03-23
17100,8749,2013-07-16
17101,15245,2013-09-01
17102,7783,2014-04-11
17103,622,2013-11-29
17104,11209,2013-12-03
17105,19037,2011-10-28
17106,2589,2013-07-15
17107,5216,2012-08-12
17108,12998,2013-01-23
17109,3005,2013-06-15
17110,9641,2014-01-01
17111,17340,2014-05-17
17112,12847,2014-02-16
17113,5507,2013-10-15
17114,1516,2014-01-23
17115,5322,2013-02-07
17116,12410,2013-02-27
17117,5629,2012-05-20
17118,37,2014-03-23
17119,8104,2013-09-06
17120,9087,2014-04-12
17121,6187,2013-07-24
17122,4041,2014-03-03
17123,5785,2011-08-18
17124,132,2014-06-01
17125,6525,2012-10-12
17126,7643,2012-05-01
17127,19014,2013-05-14
17128,3686,2013-05-31
17129,16618,2012-10-25
17130,4537,2014-06-21
17131,8229,2012-12-31
17132,8904,2013-11-09
17133,15674,2012-03-12
17134,2454,2014-05-26
17135,12807,2013-09-03
17136,10108,2013-11-29
17137,1720,2012-03-07
17138,6356,2014-06-07
17139,16611,2014-01-31
17140,10141,2011-07-01
17141,13108,2013-10-23
17142,10308,2011-07-25
17143,11990,2013-11-30
17144,6852,2014-03-08
17145,4618,2013-07-30
17146,435,2014-04-28
17147,7445,2013-12-19
17148,9894,2012-03-24
17149,14907,2013-11-27
17150,13760,2014-02-02
17151,17,2014-01-16
17152,11540,2013-08-22
17153,12915,2014-06-23
17154,29,2014-04-25
17155,172,2012-08-24
17156,2947,2013-08-02
17157,309,2014-03-23
17158,5026,2013-03-20
17159,1590,2014-05-20
17160,11733,2013-10-04
17161,5146,2014-02-23
17162,12759,2014-04-23
17163,3231,2013-12-01
17164,15590,2013-08-01
17165,6834,2014-05-11
17166,15014,2013-09-02
17167,6976,2014-02-22
17168,10612,2012-07-03
17169,15740,2014-06-08
17170,10995,2012-05-30
17171,18753,2014-01-18
17172,5108,2012-10-01
17173,10725,2013-07-15
17174,4558,2014-04-24
17175,8378,2013-08-31
17176,16541,2012-02-18
17177,7996,2014-05-18
17178,10101,2014-05-21
17179,5830,2014-02-05
17180,19164,2011-10-07
17181,12352,2014-04-11
17182,4081,2014-05-02
17183,18800,2014-04-09
17184,10222,2014-01-11
17185,12623,2013-09-17
17186,5565,2014-04-04
17187,9303,2013-08-04
17188,1292,2012-11-23
17189,13569,2012-02-25
17190,16367,2014-02-07
17191,16685,2013-08-06
17192,3771,2012-12-17
17193,13871,2012-10-13
17194,6347,2011-07-26
17195,2841,2012-12-09
17196,15479,2014-02-12
17197,14269,2014-01-03
17198,7882,2013-01-15
17199,9610,2012-11-16
17200,1732,2013-09-30
17201,762,2014-01-17
17202,13256,2014-01-02
17203,390,2014-04-11
17204,738,2013-11-19
17205,6098,2013-11-20
17206,278,2014-01-16
17207,16185,2014-03-08
17208,18546,2013-04-22
17209,8557,2014-02-11
17210,1820,2013-11-09
17211,7918,2013-06-08
17212,15330,2013-11-04
17213,13276,2014-03-10
17214,1782,2013-09-23
17215,16743,2013-02-16
17216,1127,2014-02-07
17217,14023,2013-02-14
17218,11302,2012-12-01
17219,8881,2012-09-18
17220,171,2013-09-05
17221,1900,2014-05-27
17222,10475,2014-01-19
17223,2663,2014-04-13
17224,8422,2013-12-03
17225,9039,2013-11-07
17226,15937,2014-04-07
17227,13068,2012-12-22
17228,16448,2013-06-21
17229,4263,2013-10-30
17230,15111,2013-01-14
17231,13291,2014-04-06
17232,9297,2012-02-04
17233,12149,2011-11-15
17234,14905,2013-10-28
17235,1750,2013-12-27
17236,11421,2012-02-23
17237,5527,2014-03-04
17238,17641,2013-11-01
17239,1930,2014-04-13
17240,14278,2011-07-19
17241,16500,2013-06-30
17242,15667,2013-11-27
17243,333,2012-06-07
17244,7539,2014-02-16
17245,12304,2014-05-17
17246,8643,2012-04-11
17247,2881,2013-12-09
17248,10165,2013-08-16
17249,6446,2014-05-28
17250,17611,2013-09-29
17251,7957,2014-03-04
17252,722,2014-04-24
17253,107,2014-06-18
17254,6812,2013-09-05
17255,12375,2011-07-18
17256,10007,2013-04-20
17257,9745,2011-08-21
17258,3185,2014-05-26
17259,14279,2012-04-24
17260,7922,2012-12-09
17261,13330,2013-11-05
17262,4639,2014-03-26
17263,2813,2013-08-20
17264,5403,2014-05-13
17265,3906,2012-04-10
17266,13566,2014-02-13
17267,11028,2011-09-29
17268,16104,2013-03-23
17269,11920,2014-06-11
17270,16045,2014-04-19
17271,1358,2014-04-16
17272,9306,2011-07-08
17273,12435,2014-04-08
17274,1120,2012-11-04
17275,3307,2012-09-01
17276,3311,2013-08-19
17277,14264,2012-12-17
17278,6072,2013-11-25
17279,8245,2014-03-03
17280,8918,2013-09-27
17281,5329,2013-11-14
17282,15904,2013-12-12
17283,11832,2012-09-21
17284,1425,2011-11-21
17285,14848,2014-03-11
17286,8651,2013-07-03
17287,5207,2013-07-28
17288,3462,2013-07-20
17289,7484,2013-11-15
17290,9082,2014-03-02
17291,8856,2011-10-30
17292,12501,2013-11-07
17293,12367,2011-11-18
17294,3655,2014-06-19
17295,15133,2012-05-30
17296,12245,2014-04-19
17297,19205,2013-11-03
17298,8261,2013-03-23
17299,13999,2011-08-27
17300,17614,2014-05-19
17301,10056,2014-04-22
17302,9091,2014-04-23
17303,5793,2012-12-09
17304,11812,2013-10-01
17305,3360,2014-02-27
17306,17981,2012-07-11
17307,18145,2014-04-25
17308,12764,2014-05-30
17309,5019,2013-06-30
17310,4707,2013-11-28
17311,11322,2014-05-21
17312,18465,2012-06-10
17313,1846,2014-02-10
17314,7650,2014-06-04
17315,2271,2014-05-14
17316,5307,2013-06-08
17317,269,2011-07-04
17318,304,2013-10-10
17319,8959,2013-04-24
17320,13428,2014-06-14
17321,5943,2011-08-02
17322,17259,2013-03-04
17323,1122,2013-10-14
17324,10442,2014-04-01
17325,11949,2013-09-10
17326,10164,2013-07-28
17327,563,2013-11-07
17328,8234,2013-12-29
17329,9644,2014-04-20
17330,3324,2014-03-27
17331,1171,2011-09-26
17332,3905,2012-02-10
17333,9793,2013-11-29
17334,12267,2012-08-15
17335,10546,2013-11-07
17336,14526,2013-10-07
17337,13645,2011-07-23
17338,5491,2014-01-20
17339,10940,2014-01-26
17340,795,2013-07-17
17341,852,2014-02-23
17342,1967,2013-08-29
17343,16181,2013-09-21
17344,17805,2014-01-12
17345,14601,2013-12-17
17346,6590,2014-05-19
17347,17602,2014-06-21
17348,13776,2012-08-29
17349,19012,2014-02-26
17350,2962,2013-12-21
17351,10799,2013-08-02
17352,8513,2014-02-14
17353,5101,2012-11-06
17354,6220,2014-03-02
17355,10249,2012-12-15
17356,15273,2013-10-28
17357,7693,2013-11-04
17358,7628,2013-11-02
17359,9051,2014-06-22
17360,10469,2011-06-17
17361,16094,2013-09-28
17362,3681,2013-12-03
17363,774,2013-05-22
17364,7610,2013-01-05
17365,1206,2013-03-16
17366,11982,2013-12-28
17367,18249,2014-04-28
17368,11538,2014-03-18
17369,13521,2011-07-30
17370,18128,2012-11-24
17371,10020,2014-06-18
17372,6730,2013-12-18
17373,7243,2011-12-26
17374,8086,2013-10-31
17375,17094,2012-01-25
17376,10314,2014-01-15
17377,14319,2013-12-28
17378,11502,2012-12-22
17379,332,2012-03-16
17380,4421,2013-10-21
17381,5466,2013-07-15
17382,19114,2013-10-20
17383,174,2014-01-12
17384,3729,2012-09-19
17385,12427,2013-06-02
17386,3172,2014-02-01
17387,1309,2013-12-26
17388,12137,2013-12-31
17389,7697,2014-05-28
17390,7260,2013-11-14
17391,5925,2013-11-07
17392,5302,2012-07-25
17393,3404,2013-09-20
17394,13938,2011-09-02
17395,18828,2013-07-15
17396,2705,2013-03-04
17397,18107,2014-01-24
17398,5852,2014-01-27
17399,7480,2014-03-07
17400,8228,2013-12-14
17401,11319,2013-11-15
17402,10490,2014-04-27
17403,15591,2013-09-04
17404,16019,2013-08-06
17405,9701,2012-07-06
17406,3228,2013-04-10
17407,14077,2012-05-17
17408,2971,2012-12-13
17409,13449,2013-01-12
17410,8772,2012-11-27
17411,13957,2013-07-26
17412,5561,2014-04-24
17413,1253,2014-04-04
17414,14780,2014-05-19
17415,17392,2014-06-04
17416,11545,2014-04-15
17417,17852,2013-07-20
17418,5647,2013-04-29
17419,5023,2013-11-17
17420,12736,2014-04-26
17421,18082,2014-05-22
17422,5200,2013-04-25
17423,7074,2013-10-14
17424,11007,2013-10-06
17425,7302,2013-07-30
17426,14748,2013-11-12
17427,8653,2013-05-02
17428,9414,2013-02-24
17429,9771,2012-10-25
17430,16687,2014-06-12
17431,17998,2012-04-05
17432,8964,2013-10-29
17433,12074,2014-04-18
17434,7716,2013-11-12
17435,2478,2013-07-05
17436,8345,2012-07-19
17437,4404,2013-08-30
17438,11193,2013-12-15
17439,15310,2014-04-10
17440,5030,2014-01-02
17441,259,2013-12-06
17442,17317,2013-08-08
17443,8897,2014-04-11
17444,9807,2013-12-08
17445,1252,2014-03-31
17446,17919,2014-01-18
17447,18885,2013-08-31
17448,14166,2013-11-10
17449,13014,2011-10-14
17450,4035,2014-06-18
17451,11881,2014-01-06
17452,9962,2013-12-27
17453,14673,2013-10-28
17454,12910,2014-01-13
17455,4736,2011-09-15
17456,6246,2013-08-09
17457,5298,2013-11-22
17458,701,2014-01-28
17459,13140,2014-03-02
17460,2266,2012-11-16
17461,8583,2011-09-28
17462,158,2014-05-09
17463,8489,2013-10-22
17464,1571,2013-10-23
17465,11460,2014-05-14
17466,3135,2013-09-27
17467,14220,2013-10-06
17468,14697,2013-08-20
17469,16435,2012-03-14
17470,9831,2013-03-16
17471,14168,2014-01-05
17472,13820,2012-01-01
17473,2112,2013-07-18
17474,10585,2013-09-21
17475,18531,2012-04-26
17476,11994,2012-05-31
17477,7745,2014-05-10
17478,1297,2014-05-14
17479,14794,2014-01-01
17480,18550,2013-08-25
17481,5235,2013-03-27
17482,14922,2013-07-12
17483,1957,2012-03-11
17484,5540,2012-06-11
17485,10496,2013-04-12
17486,1929,2014-04-01
17487,5170,2014-06-09
17488,10719,2014-03-22
17489,12104,2014-02-19
17490,4245,2013-12-28
17491,18139,2013-01-22
17492,7381,2014-01-30
17493,11531,2014-02-18
17494,3487,2013-08-12
17495,9408,2014-03-13
17496,1997,2014-01-03
17497,12869,2013-01-08
17498,9813,2013-12-28
17499,11942,2014-02-12
17500,3433,2013-08-01
17501,16605,2013-08-26
17502,18359,2014-05-14
17503,19036,2013-07-07
17504,7018,2014-03-03
17505,1139,2012-10-30
17506,11300,2013-08-15
17507,2423,2014-01-11
17508,8401,2014-01-19
17509,12183,2013-10-22
17510,12806,2013-09-08
17511,6358,2013-10-01
17512,15815,2013-12-07
17513,13095,2013-07-08
17514,3117,2014-01-15
17515,4651,2011-06-20
17516,10381,2013-09-06
17517,3515,2014-04-27
17518,18205,2014-05-30
17519,5495,2011-10-13
17520,10289,2011-11-14
17521,15894,2012-07-16
17522,15172,2012-10-05
17523,2198,2013-10-08
17524,2000,2013-03-16
17525,17704,2014-06-10
17526,5719,2013-03-27
17527,4513,2013-12-23
17528,12719,2014-02-06
17529,5872,2012-03-12
17530,16252,2014-05-22
17531,18938,2012-03-10
17532,3198,2014-03-10
17533,933,2014-01-05
17534,18801,2013-02-24
17535,18954,2014-05-14
17536,12741,2012-07-10
17537,6677,2013-09-08
17538,19042,2013-10-17
17539,2360,2012-12-04
17540,1264,2014-04-02
17541,3754,2014-02-06
17542,16230,2013-09-03
17543,14501,2014-03-30
17544,10074,2014-04-06
17545,12212,2013-11-09
17546,14017,2013-12-09
17547,17477,2014-05-27
17548,10069,2013-11-17
17549,2417,2012-02-18
17550,13809,2013-10-29
17551,9171,2014-05-26
17552,7220,2014-02-02
17553,9411,2014-04-14
17554,17578,2013-08-06
17555,9154,2013-08-30
17556,7491,2013-01-05
17557,1895,2011-10-31
17558,17760,2014-05-06
17559,15906,2012-06-04
17560,7890,2013-11-03
17561,8669,2012-05-03
17562,4096,2013-12-05
17563,16275,2014-02-05
17564,11765,2012-07-12
17565,2591,2013-10-31
17566,11697,2014-04-02
17567,10029,2013-06-14
17568,16296,2014-03-19
17569,15353,2014-04-12
17570,2737,2013-09-20
17571,8176,2014-01-30
17572,1142,2013-06-27
17573,11501,2012-07-24
17574,6489,2014-05-16
17575,980,2014-01-11
17576,8745,2014-04-07
17577,17987,2012-01-23
17578,9747,2014-03-04
17579,9420,2013-12-07
17580,571,2014-03-07
17581,10097,2014-04-11
17582,2963,2013-07-25
17583,13526,2013-09-04
17584,9836,2012-11-05
17585,813,2013-06-11
17586,16773,2013-10-04
17587,9779,2014-05-20
17588,14092,2012-11-11
17589,7713,2013-01-27
17590,6829,2011-07-10
17591,7334,2013-05-17
17592,4992,2013-01-14
17593,6706,2013-11-20
17594,8201,2014-01-11
17595,38,2013-09-24
17596,13224,2014-04-25
17597,5930,2013-07-29
17598,2551,2013-06-06
17599,3121,2013-11-23
17600,15280,2012-11-14
17601,8713,2013-08-11
17602,2848,2013-11-25
17603,14785,2013-07-16
17604,5841,2013-07-18
17605,6443,2014-01-19
17606,1061,2013-09-26
17607,15485,2012-01-13
17608,15541,2011-06-13
17609,9750,2014-01-20
17610,14850,2012-11-01
17611,10137,2013-03-14
17612,3272,2014-01-20
17613,11227,2014-05-25
17614,2300,2013-11-04
17615,5619,2012-07-01
17616,10726,2011-07-03
17617,18616,2014-02-13
17618,13453,2013-07-05
17619,12234,2013-09-13
17620,14916,2012-11-30
17621,12381,2013-11-06
17622,11850,2013-09-18
17623,4940,2014-05-17
17624,18151,2013-10-03
17625,16247,2012-11-14
17626,10673,2013-08-29
17627,2803,2013-10-12
17628,1993,2014-02-10
17629,17648,2013-11-04
17630,3263,2012-05-12
17631,10798,2014-01-12
17632,17763,2013-09-04
17633,14980,2013-01-11
17634,4438,2014-01-01
17635,8500,2014-05-13
17636,21,2013-09-11
17637,13066,2014-03-21
17638,4134,2013-10-19
17639,7722,2013-10-06
17640,9352,2013-07-19
17641,10055,2012-07-25
17642,3931,2012-12-22
17643,9615,2011-07-26
17644,17769,2013-07-28
17645,71,2013-10-13
17646,17566,2013-08-29
17647,9221,2013-06-30
17648,8867,2013-10-12
17649,15755,2011-06-24
17650,7104,2014-04-16
17651,16944,2012-03-09
17652,7040,2014-06-04
17653,11977,2014-01-08
17654,15261,2013-02-26
17655,3708,2014-03-16
17656,7046,2014-06-03
17657,14222,2012-10-18
17658,9517,2013-07-24
17659,4744,2014-03-24
17660,17262,2014-02-09
17661,6085,2012-09-23
17662,5736,2012-11-22
17663,6494,2014-06-07
17664,15021,2012-04-19
17665,3222,2013-08-31
17666,1519,2014-03-11
17667,19223,2013-09-06
17668,6919,2013-05-14
17669,13173,2014-04-27
17670,12553,2012-05-23
17671,8276,2013-09-01
17672,5704,2013-07-30
17673,9756,2013-08-30
17674,9339,2012-05-11
17675,3530,2013-02-13
