house_id,overview
125230936,"Contemporary Design. Great investment property, too. Great location, near 35, George Bush and 121.Read more"
3593067,"One of the most beautiful Brick Ranch in Schiller Park!!! Partially rehabbed !!! Electrical, plumbing... Harwood floors in 3 bedrooms and living room. New eat-in kitchen, new bathrooms, new basement...Newer roof, water heather, furnace, stainless refrigerator, updated windows and all bedrooms on main floor.  New stove, dishwasher, washer and dryer, Nice location, close to schools, shopping centers.  Property sold As-Is.Read more"
26947748,"Updated 3 bedroom, 2 & a half bath townhome in the heart of Carrollton.  Step into the beautifully updated home with 2 spacious living areas.  Kitchen boasts granite and painted cabinets.  Downstairs guest bath that has granite countertops and a cute shiplap wall.  Upstairs features three bedrooms and two baths.  The backyard is perfect for relaxing with the covered patio and extremely low maintenance turf.  This is a mist see and is priced to sell. The city is changing out all the pipes and the roads will be brand new.Read more"
87691710,"Incredible steal for this highly upgraded move-in ready, showstopper home!! Prepare to be amazed the minute you walk into this 2 bed/2 bath home w/high end finishes galore at fabulous Paramount Lofts! Dramatic 14' ceilings & wall of windows highlight unobstructed skyline views from this east-facing condo. Cozy up by the fireplace in winter & enjoy the views from your beautifully decorated balcony on warmer days! This home has been upgraded with numerous built-ins to provide excellent use of space, custom lighting & shelving, and wine fridge. Newly remodeled kitchen features gorgeous quartz counters, stainless steel appliances, and oversized peninsula with countertop seating for 4+ in addition to the dining table. Spacious master suite also showcases sweeping skyline views, a massive walk-in closet with laundry and large master bath. Both bedrooms have solid wood doors for privacy. In addition to the many closets within the home, this unit also comes with an additional private storage space. For additional $25k, parking is one of very few prime spaces in bldg for TWO cars! Parking is located in the attached heated garage and easily fits two large cars + addt'l space for storage, bikes, or motorcycle. This highly sought-after building features on-site management & 24 hour doorperson; fitness center; impressive rooftop deck w/grill & bluetooth speakers; entertainment room w/kitchenette, wi-fi, & flat-screen tv; mail room; and dry cleaning service. Ideal West Loop location - easy access to Medical District, UIC, United Center, multiple el stops, and 290; walk to parks, restaurants, shops & more right outside your door!Read more"
27327976,"**Offer Deadline 10-7-20 at 12:00PM.**  An absolute GEM, this 4 bedroom home is a perfect 10! Beautifully and tastefully updated, with recently resurfaced heated pool and spa with tanning ledge and 2019 pool sweep. So many upgrades you won't need to change a thing! This will be the perfect home for entertaining or just enjoying a nice staycation! Luxury vinyl plank floors, custom shades, granite counters, custom bathroom vanities with Carrera marble top in Master bath, newer carpet, newer appliances, new ceramic stovetop, 8 ft. board on board privacy fence, 2018 water heater, 2018 roof and gutters, newer carpet, newer exterior paint, refinished garage, 2018 driveway. Easy access to major roads.Read more"
63698345,"GORGEOUS west-town duplex with 2 PRIVATE outdoor spaces, TWO GARAGE PARKING SPOTS, in Talcott school district! Enter through the spacious foyer to the inviting dining/living room with a gorgeous black tiled fireplace creating the perfect setting for a cozy dinner. Follow the beautiful oak flooring past the staircase, powder room and utility room to the open kitchen and living space. The large kitchen boasts gorgeous 42 inch cabinets, stainless steel appliances, granite countertops and a breakfast bar with room for stools. The open-concept floor plan is perfect for entertaining, with a private balcony off the living room. Head upstairs to the generously sized primary suite with a large walk-in closet, en-suite bath with double sinks, whirlpool tub spa and glass enclosed shower. This floor has two other generously sized guest bedrooms and a full guest bathroom, providing the perfect set up for a home office. From here, head to the PRIVATE rooftop terrace with stunning views! The building has a brand new roof and new rooftop decks are being installed right now! One garage space included in the price. Second space for $10k and must be sold with the unit. These are not tandem spots! Unbeatable location close to Smith Park, restaurants, bars, and shopping. Convenient location, with future Green Line el stop coming soon to Lake and Damen and CTA right outside the front door. Quick commute to the loop, UIC, Rush and more. MUST SEE!Read more"
2078005094,"Looking for a beautiful condo in an incredible location? Come see this 2 bed/1 bath beauty near the airport, schools, Rosemont blue line, and entertainment district. You will find charming Pergo flooring throughout most of the condo, a gorgeous kitchen, and a living room that will make you feel welcome the moment you walk in. In addition to the items mentioned, the complex has a pool and fitness room for the residents. Schedule your showing today!Read more"
26818503,This home in a classic Dallas neighborhood will go fast! Features a huge yard and 2 car garage. Granite counters in kitchen and baths. No HOA! Floorplan is very usable with living in the center of the house attached to the breakfast area and kitchen. Would make a great first home or investment property.Read more
113979252,"Commercial Business  Opportunity close to down town Phoenix. Business includes building, four cover working stations ,auto painting oven,Air quality permit,welding machine,gas tanks, pressure washer gun and Recycle tank.Read more"
65544482,"Recently renovated beautiful and spacious 1bed 1 bath condo with a terrace. New kitchen with granite countertop and stainless steel appliances. New bathroom. New windows. New light fixtures. New wood laminate flooring. Freshly painted throughout. The building has 2 laundry rooms, pool, exercise facilities and a clubhouse.Read more"
125313917,"Contemporary and Modern Design. Great investment property, too. Easy access to George Bush, 35 and 121.Read more"
40472968,"Well maintained 4 bedroom, 1.5 bath, cape cod home just on the edge of Wauwatosa. Spacious living room with large picture window and hardwood flooring. Updated kitchen with granite counters and all appliances included! 4th bedroom on main is currently being used as a Dining Room but could easily be converted back to a bedroom if need be. The 3rd bedroom and half bath complete the main level. Upstairs you will find a very large Master Bedroom with HUGE walk-in closet. 2nd bedroom and a loft area complete the upper level. Finished Rec Room in the basement perfect for entertaining or hanging out. Private fenced in backyard with mature trees and perennials. 1.5 car garage with private driveway and 3 season room make the outdoors a perfect place to relax on those summer days. Come see today!Read more"
26946279,"Great opportunity to own in a quiet, established neighborhood in Carrollton with no HOA.  3 Bedroom, 2.5 Bath on an oversized corner lot with HUGE backyard!  Eye-catching modern open staircase welcomes you to the cozy den with wood look porcelain tile, wet bar, and a wood - burning fireplace.  The Kitchen is light and airy and has great storage.  A sliding glass door with blinds between the glass leads to the covered patio and massive backyard with raised garden beds and storage building. HVAC was replaced in 2015. Easy access to North Dallas Tollway, 190, I35, and 635.  Bring your ideas and make this GEM yours!Read more"
26994303,"Beautiful ranch style one story home about a block from Brookhaven golf course.  Updates, Updates to interior in 2019.  New tile, carpet and laminate floors through out the home, new paint on walls, salt water pool with diving board, covered patio, large living space overlooking the backyard with French doors.  Granite counters in Kitchen, and baths. Kitchen has gas cooktop.  Master bath has new walk in shower.  Big back yard with saltwater pool.  Lot has some large big trees that all kids would want to climb. Refrigerator in kitchen conveys to new owner.  AC serviced in the past couple months.Read more"
7505336,"Cute 1950's Bungalow has tile floors throughout. Galley style kitchen has white cabinets and appliances. Nicely tiled bathrooms. Sizable bedrooms.  Fresh paint inside and out, new ceiling fans, new light fixtures, Master  suite has a full bath and walk-in closet. The backyard has a covered patio and lots of potential to make it your own! Easy access to schools, dining and the I-10. Great starter Home with no HOA!Read more"
2079567485,"Lock & Leave SW Austin condo located in gated community of The Enclave at Escondera! Main floor master suite, Fam. room with 14 ft. ceilings, FP & built in bookcases. Lower level guest suite with kitchenette & family/game room. 2 covered terraces plus rooftop deck with pergola offer soaring views of the 50 acre preserve and beautiful sun rises. Plantation shutters throughout, hardwood floors & custom epoxy garage floor are just a few upgrades. 10 minutes to downtown & 20 min. to new Tesla Mfg. Plant. Sprinkler Sys:YesRead more"
43669888,Great Location property with concrete home being sold as is. This property is currently zoned Rural Fringe RF (residential) land use & Agricultural/ Residential (AR) zoning. Places of religious use assembly & the adult living are uses that are permitted in Residential zoning category per county. This land use is also 1 house per acre.There are few surrounding parcels for sale that could be purchase and combined as a bigger investment.Read more
55405981,"Private entry, personal garage, and extremely low condo dues ($60 per month) in the highly desirable Bassett St neighborhood with a very friendly condo association! Tall ceilings and an updated kitchen with stainless steel appliances make this townhouse really feel like home! In unit laundry, personal balcony and hidden garden patio make this end unit condo a unique property, and it's within walking distance to downtown or either of the two beautiful lakes that Madison is very proud of. Bring your cat or dog because they are welcome!Read more"
110753479,"Your home search ends here with this completely remodeled 4 bed, 2 Full Bath Cape Cop in the always desirable city of Wauwatosa...Home boasts NEW Kitchen cabinets, w/NEW SS Appliances, and NEW Granite Countertops.  NEW Furnace, NEW A/C, NEW Water Heater, NEW Laundry Tub, NEWly Re-finished wood floors throughout, NEW Windows throughout, NEW Electrical Panel, NEW Light Fixtures throughout, NEW Entry Door, NEW Carpeting, Brand NEW Bathrooms, NEW Door Hardware, NEW Roof, NEW Exterior Paint, NEW fence, NEW Concrete Driveway...All this home needs is a NEW owner!  Set up your private showing ASAP before someone else beats you to it.  Be sure to check out the virtual tour under the photos tab.Read more"
15080532,"Sunshine abounds in this beautifully renovated home where every detail has been meticulously planned, from the large slabs of stone in the kitchen, to exquisitely appointed bathrooms and beautiful woodworking throughout. With nothing but one-hundred-year-old trees across the street and a peek of the Golden Gate Bridge, you will enjoy the sheer magnificence of all the Presidio has to offer. This one of a kind home is truly turnkey! Upstairs bedrooms have air conditioning. Walk-out garden off family room.Read more"
247164329,"Located in the heart of Friendship Heights, this gorgeous Penthouse lives like a home with a large rooftop terrace perfect for anyone who wants private yet spacious outdoor living. Close to the red line metro station, parks, restaurants and shopping, this open, bright condo features a stunning chef's kitchen, two large bedrooms, plenty of closet space, beautiful bathrooms with modern finishes, floor-to-ceiling windows in the owner's suite, fresh paint and a large rooftop deck with a built-in gas grill and tree-lined views of the lovely AU Park neighborhood.Read more"
20641726,"Located in the center of El Sereno, Close to Cal State LA, few minutes to China Town, Downtown LA, this property features 3 bedrooms 2 Bathrooms. Nice and quiet neighbors, close to schools; banks and bus stop; hardwood flooring; spacious living room and kitchen... 2 car garage plus extra parking spaces... too much to mention... Property is currently tenant occupied!  Text LA for more info. Thanks!Read more"
2126801952,"Meticulous! Sits on quiet street, backs to ranch land! Bright and open w/ extensive wood floors, high ceilings & abundance of natural light. Spacious bedrooms, each w/ own private bath, 6-panel doors. Updated kitchen boasting natural stone countertops, stainless appliances, mosaic tile backsplash, overlooking living and dining areas. Primary suite includes dual vanities and soaking tub. Enjoy your private balcony w/ treetop views. This property is one of the best values in the Oak Hill area. Clean!Restrictions: YesRead more"
55406095,"Downtown end unit condo featuring two bedrooms, two full bathrooms and a very rare three indoor garage parking spaces (heated, reserved). Master bathroom has both bathtub and separate walk-in shower. Spacious open floor plan, 10 ft ceilings, balcony with room for table and chairs and gas grill (grill included). Substantial upgrades throughout entire unit, including Viking appliances, built-in bookshelves throughout living area and master bedroom. Maple floors and and granite countertops throughout. Tons of natural light with large windows! Very quiet building and condo community with common area private courtyard. Owner managed and strong reserves.Read more"
36730417,"Incredible Opportunity to own this Colonial Home Located right off 228/Berry Road.  This Home offers Open Space on the Main Living Area, and 90% of the floors on this level are Hardwood.  The Kitchen is Open and provides plenty of cabinets and counter space, plus tons of natural light in the kitchen and Recess Lighting!  There is an adjoining living room and family room that is perfect for All Your Gatherings.  The Upstairs also will not disappoint you, Large Rooms, and Plenty of Light.  The basement has a rough-in bathroom, and you can finish the area to fit your needs. Laundry is on the main level off the kitchen.  Perfect location for shopping and commuting!Read more"
36743599,Beautifully updated rambler in the quiet neighborhood of Pinefield with no HOA! Secluded back yard built for entertainment with in ground pool. Pool liner will be replaced! Priced to sell and will not last long. Take advantage of the historically low interest rates and schedule an appointment today!Read more
110707602,"TOSA BRICK RANCH..OVER $25,000 IN SELLER UPDATES! Popular, quiet neighborhood, yet easy access to freeway & conveniences. The great layout starts w/foyer leading into the light-filled living room. Enjoy cooking & dining in the updated kitchen w/tons of Corian countertop space & dinette w/bay window, built-in cabinetry. All bedrooms w/double closets, HWF's and a roomy master connecting to the renovated half bath. Full bath completely updated including ceramic flooring & tiled shower over tub. Imagine Packer parties & entertaining in the finished lower level w/bar. Private yard w/patio provides a relaxing, outdoor space. 2.5 car garage has plenty of storage! Walk to restaurants, the zoo, or take a bike ride on the nearby Oak Leaf Trail.Read more"
63692490,"Attention Buyers!!! This 1 bed/1 bath condo is an amazing investment and is in a move-in condition. It is conveniently located near Rosemont shops & restaurants, O'Hare airport, and near 294/94.   The property features newer windows, doors, and AC in the living room. There are 2 assigned parking spaces and a balcony. Lower assessment includes the heat and water. You can rent it easily. Don't miss the opportunity to see it!!!Read more"
62847238,Welcome Home to this unbelievable find in sought after Wexford Village!! This property Shines!!! Drive into the cul-de-sac and witness all the bells and whistles that Charles County has to offer!!! Check EVERY BOX on this one! Brand New Carpet! Brand New Paint! Upgraded Stainless Steel Samsung Appliance Package!!! Professional Hardwood Finishes on the main level!!! New Flooring in all bathrooms w/lifetime warranty!!! Professionally prepared for the perfect buyer!!! Over 3000 sq ft on the upper two levels. Walk-out Basement is HUUGGEE and ready for a full bath & your personal touch!! Backyard with tons of space for the best cookouts and play-dates ever!!!Read more
29331303,"Entertainer's Dream in Barton Creek! With panoramic views of the hill country from multiple terraces and viewing decks, the entertaining opportunities are endless. This estate has a modern industrial feel throughout & floor to ceiling glass in the living area. The home sits on a 0.87 acre lot.  2019 remodel includes a new pool, spa & sunning deck, all new Kitchen and Bathrooms, new HVAC systems, custom steel windows.  Contact 2ND agent for complete list of updates.  *PHOTOS STAGED*FEMA - Unknown  Sprinkler Sys:YesRead more"
19600870,"OUTSTANDING Central Location! You may find yourself living in this beautiful and spacious tri-level 1700 sq. ft., sun drenched home with vaulted ceilings, skylight & 2 fireplaces after you see it.  If you desire safe & secure, tranquil living with abundant redwood trees views in a perfect area & setting, then this is the home for you.  Enjoy the private patio off living room & pleasing balcony views from the master bedroom.  You can enjoy the master suite retreat with fireplace which could be used as an office, study, or even a nursery.  New flooring throughout!  New kitchen appliances!  Fresh paint!  Large 2 car garage!  Appealing locale: Mitsuwa, Santana Row, Valley Fair, Santa Clara Town Center.  Apple, Nvida, Intel and Tech Centers. Parks, Hospitals, Golf, Dining & Grocery Stores just minutes away. Owner amenities  include pool, spa, sauna & redwoods.  Convenient 280, 17, 101,85,  San Tomas Expressway / Lawrence Expressway / Stevens Creek / El Camino Real / Homestead Rd.Read more"
29334535,"NEW PRICE! Austin's coveted Barton Creek neighborhood is an ideal location to love a community that offers a renowned Country Club/Resort lifestyle that can be enjoyed with a social membership that includes dining, fitness and pool amenities. This custom home has a timeless exterior and interior design. A generous sized study plus the 5th bedroom or 2nd study on the main level offers many choices. The main living, kitchen, breakfast area and master suite look out to a large private back yard with Sport Court and plenty of room for a pool. 3 bedrooms with their own private baths, a study loft plus a great media room completes the second level. St. Michaels & St. Gabriel's schools located in neighborhood.Read more"
60270629,"You will not believe how massive this three bedroom, two bath home is. There is nothing like it in the area. This Tri-Taylor area home is just what you've been looking for. The open concept layout is ideal for entertaining. The kitchen has stainless steel appliances, granite countertops, a breakfast bar that can easily fit 5, and 42-inch cabinets which offer tons of storage. The master bedroom is spacious and has an oversized walk-in closet along with an attached master bath with large soaking tub and separate shower. Off of the master is a 200 square foot private balcony. This home also has washer and dryer in the unit and parking in a gated lot is included in the price.Read more"
20794916,"Welcome to this Spectacular Architectural home perched at the base of the famed Hollywood Hills.  A unique floor plan combines a front facing open concept living space, kitchen and dining area with walls of glass showcasing the cityscape below.   To the back is an oasis like private library/den overlooking a serene water feature and terraced gardens.  The Primary bedroom suite is located on the upper level, along with a second bedroom suite.  Both are connected to a huge balcony with firepit and seating area with jetliner views.  The lower level features a separate suite, perfect for a home office or private guest quarters  with separate entrance.  Amenities include two fireplaces, sound system wired throughout, tiered landscaping, BBQ area with built in seating for entertaining and much more.  Enjoy all the benefits of being up in the hills, without the drive.Read more"
2121238192,"Gated home, with guest quarters off the pool and sport court. Savant app controls TV's, lighting and music, work out room, 2 washer and dryer areas, 2 offices, in suite bathrooms and a dumbwaiter. Double island kitchen boasts 2 dishwashers, 2 refrigerators as well as a wine fridge and separate ice maker, 2 ovens with a separate steam oven and warming drawer and a professional cooktop. Updates include 2 tankless water heaters and 5 high efficiency HVAC units. Irrigated by private well water. 4 car garage.Guest Accommodations: Yes Restrictions: YesRead more"
54906867,"This generous sized home on its .41 acre lot is tucked away down a long gated drive in the highly desired and sought after north Lemon Grove neighborhood. The home features classic 1930's architecture, hardwood floors, wood windows, spacious living room w/ fire place, dining room, large master bedroom addition and forced air and heat.  The flat usable lot is expansive with RV parking, Detached 2- car garage with 12 additional potential parking spaces and room to add a pool in the front or back yard.Read more"
26799818,"Newly Updated, adorable 4 bedroom 2.5 bathroom home in well established neighborhood.  Open concept with lots of space for entertaining! Beautiful granite counter tops with large over sized island! New stainless steel appliances in the kitchen with fresh new paint and backsplash.  Split bedrooms all having wood like flooring! All bathrooms have been updated as well.  Be sure to check out the detached garage in the back with electricity all ready for you to make your additions.  This could be used as a workshop, storage, man cave or she shed!Read more"
2077913807,"Lot #40 ; TO BE BUILT ; ESTIMATED COMPLETION Summer of 2021 - Serrano Floorplan - Roof Top Terrace - Hardwood floors throughout. Discover our 41 modern 2 and 3 story detached city homes. 9 floorplans combine contemporary architecture and high-end interiors. Close to downtown, these spacious homes are sophisticated and refined, featuring high ceilings, expansive rooftop terraces, elevator option on select plans, and two-car ground-level garages.  MODEL HOURS: Sat & Sun 11am - 5pm Sprinkler Sys:YesRead more"
299125344,"Beautiful New Build Home in Carrollton, in an established neighborhood; this one won't last long! Close to Tollways and Schools. Great floor plan, with a front multi-purpose room, 3 good-sized Bedrooms with a separate Master Suite, & 2 upgraded baths. Open eat-in Kitchen with many upgrades, including Granite Counter tops, Stainless Steel Appliances, generous White Cabinets with Stainless hardware, Stainless Steel double sink, and more. Upgraded Wood look Ceramic Tile floor, and carpeted bedrooms. Home has been built with the latest energy saving features, including exterior sheathing, Low-E windows, an insulated garage, and 16-Seer Air Conditioning. Large lot with Full Sprinklers.Read more"
448700,"Lovely renovated studio apartment. The kitchen features stainless steel appliances (microwave, range, dishwasher, and refrigerator). The bathroom has ceramic tile throughout and there is a large walk in closet and storage space. There are lots of shops and restaurant nearby where you can still dine out while practicing the COVID-19 social distancing that are in place at these restaurants.Read more"
26944325,"Check out this curb appeal and oversized lot!!  Great location with tons of new development.  Close to George Bush an I-35.  Walking distance to Downtown Carrollton, shopping, and dining.  This charming 3 bedroom, 2 bath is ready for your family to call home.  Homeowner has added on to the home to provide ample space for all.  The flex room is currently used as a gym but can be used for whatever suites your families needs.  Two master sized suites, roof replaced in 2017, jet tub in one bathroom.  The original hardwood floors add so much character and the updated guest bathroom make this home one you don't want to miss!  The fenced off lot attached is part of the property.Read more"
61325138,"This Covid-friendly, house-like condo makes anyone feel safe as they come home to their own private space. There is a separate exterior door with no lobby. Upon entering, you feel the space is expansive and like you've been transported to a Parisian arrondissement. Sunny, south-facing Palladian windows bathe the living room with warm tree-filtered sunshine, wonderful for hanging out with family, entertaining, or watching TV. The dining room is lined with storage shelves perfect for books, china, accessories or a treasured art collection. Imagine lively discussions around this table especially at the holidays. The kitchen is a cook's kitchen. Note the reflective exhaust fan that allows your guests to watch you cook and see what's cooking in the mirror. A split bath in the hall allows guests to use the WC without using the tub/shower room. In the back, facing the green, tranquil yard is an office. There are two large bedrooms with healthy closets. Separate laundry and storage. Parking.Read more"
26995971,"A turn key must see! A beautiful, fully renovated home in the heart of Farmers Branch one minute walk from the neighborhood park! This house has been extensively renovated and transformed into a fabulous open concept living space. The new low e customs windows and large sliding patio door provide ample natural light with views to a large backyard which includes a large shed for extra storage. Upgrades include new roof, new fence, all new stainless steel appliances, quartz counter tops, vinyl flooring, water heater, HVAC system, custom cabinetry, bathroom tilework & fixtures. Don't miss out!Read more"
19556721,"Remodeled home with generous space and natural light. Excellent floor plan featuring formal living and dining rooms, a large kitchen with granite countertops, stainless steel appliances and bar counter, open to a comfortable family room, with sliding door leading to the patio and backyard adorned with fruit trees. Main bedroom with walk-in closet and bathroom at the back. Three additional bedrooms sharing the second bathroom. Den/5th bedroom. Powder room. Double pane windows and AC. Walk to the Rotary Park, Triton Museum of Art and Jamison-Brown House, City Hall. Short driving distance to Nvidia, Santa Clara University, Downtown San Jose and San Jose Airport.  Welcome Home.Read more"
3580631,"Spectacular & meticulously maintained 4 bdrs/ 3 baths raised ranch in Schiller Park.  Fully renovated kitchen (6 month ago) Interior features: new hardwood floors, new baths w/sophisticated Italian stone tiles, updated kitchen w/granite counters complimented w/42""white cabinets & glass backsplash tiles. Stainless steel appliances (thermador including duo fuel range) First floor master bedroom w/ walk-in closet and master bath. Newer sound resistant  windows, new 20Kw gas generator (3 years old) supplies energy for the whole house if needed.  Newer high efficiency  furnace 96+. Hot Water tank (2 years) A/C unit ( 2 years old) Roof 9 years old  (architectural timberline HD shingles with stain guard-lifetime warranty),  Fantastic back porch for summer enjoyment. . Full finished basement features:  in-law arrangement and includes: full kitchen,  bedroom, bath, LR.  2.5 car garage w/ attic storage (22 x 24.5) side drive for 6 cars, walking distance to element. school,  3 parks & metro . Close to: O'Hare, hwy. 90/294 &  Rosemont entertainment and shopping district. Too much to list, come & see it yourself!     BASEMENT BAR EXCLUDED!Read more"
110751900,"Location! Location! Location! Warm and inviting ranch home in desirable Wauwatosa neighborhood.  Large light-  filled southern exposure living room has hardwood floors under carpet.  Eat in kitchen with newer flooring and all appliances included (stove 2020). All bedrooms with hardwood floors.  Full bath renovated to include large subway tiled walk in shower. Additional living space in lower level rec room with bar plus another bonus room.  Unwind on the backyard patio perfect for social gatherings, grilling or add a small fire pit.  Close to schools, shopping, restaurants, Milwaukee County Zoo, and interstate access.  1.5 car garage with new electric door opener. 1yr home warranty provided. Welcome Home!!Read more"
40473124,"Charming brick cape in Milwaukee's Cannon Park offers incredible location, timeless updates & plenty of space for entertaining & everyday living. LR is bright & sunny w/ crisp white crown molding & parquet flooring. Updated KIT features white cabinetry, fun ceramic tile backsplash & SS appl. Two BRMs w/ HWF & adorable full BA round out main level. Upstairs find sizable master BRM & bonus room for office/nursery. Partially finished LL provides great extension of living space. Fully fenced backyard w/ patio, raised deck & gazebo is perfect for relaxing and entertaining. Convenient location, steps away from the Milwaukee County Zoo, Cannon Park, Froedtert and The Medical College of Wisconsin plus quick freeway access! Don't let this one pass you by, call today!Read more"
53735967,"Charming Fleming Island Plantation home close to shopping and schools! Situated on a large fenced lot, this well cared for 3 bedroom, 2 bath home features a remodeled kitchen with quartz countertops, under cabinet lighting, beautiful backsplash, stainless steel appliances and new tile.  Owner's suite features plantation shutters, upgraded carpet, two large closets with a bathroom that wows, boasting upgraded tile, shower, double sinks and large soaking tub. Upgraded carpet in family room and office, calming color palette throughout, large screened lanai and 2018 Roof, make this home a must see.Read more"
20688535,"Come see this spectacular 3,908 sq/ft home in the secluded hillside of Los Angeles.  This beautiful home features an open floor plan with hardwood flooring and high ceilings throughout. Gourmet kitchen boasts a walk-in panty, granite countertops and cabinets with ample space. The upstairs family room is spacious enough to hold a pool table.  Master suite features balcony, walk-in closet and relaxing bathroom. Lush front and backyard for family gatherings, entertainment or gardening. Conveniently located nearby 5, 10, 60, 101 and 110 freeways.  Centrally located: 3 miles from DTLA, 4 miles from Pasadena and 4.5 miles from AlhambraRead more"
2077987889,"Updated & stunning!!! New flooring, appliances, paint, & more! Beautiful ground level, private entry condo with 2 bedrooms & 2 baths. This open concept Great Room is renovated and ready. Details include gas fireplace in the Great Room, kitchen SS appliances included (new frig & dishwasher 2020), & double closets in the Master with private en suite bath. Second bedroom & guest bath on the main floor. Plus a bonus room & laundry on the LL as you enter from the private attached garage. Plus plenty of parking for visitors. Pets welcome! Location central to Froedtert & Childrens Hospital, the Medical College, shopping, and MKE freeways.Read more"
110701338,"Adorable 4 bed, 2 bath cape cod blocks away from Underwood Elementary school and the Underwood Creek bike trail. The home features a newer roof, windows, siding, and rear patio! Lower level is partially finished and ready to entertain. The home is also minutes from Target, Starbucks, Mayfair Mall and the freeway.Read more"
17044483,"Fantastic opportunity to buy this charming single-story home, with ultra private yard in sought after Lemon Grove! This bright and breezy home features a fantastic open floorplan with designer touches inside and out. The spacious kitchen is open to the family room and features a beautiful oversized peninsula bar. The private master en-suite has recently been upgraded with stunning bathroom tile, custom wood vanity and sleek barn door. Bamboo wood flooring flows seamlessly throughout the entire home. Let's talk about this lot! Perfect opportunity for RV and Boat owners, or someone looking to add a ADU!! This home has it all!! Wont last!Read more"
27330607,"Spacious white painted brick, fully renovated ranch-style home in one of the most conveniently located neighborhoods on the North Dallas Carrollton border. This home features vaulted ceilings, laminate wood flooring and an oversized dining room. Nicely appointed living room with neutral wainscoting panels and brick fireplace. The open kitchen has SS appliances, new cabinets, designer porcelain backsplash and a gorgeous dining nook with floor to ceiling windows. Master bedroom features large walk in closet, dual vanity and a new bath-shower. The backyard is perfect for entertaining-covered patio and large backyard with plenty of room for a playground, fire pit, pool...the options are endless!Read more"
20794256,"Welcome to Two Leaves. Perched in the heart of the historically landmarked Hollywood Foothills, this charming Craftsman has been a creative sanctuary for famous writers, artists and musicians. Built in 1916, the main house boasts natural textures, hardwood floors, beautiful woodwork and timeless retro details, like the original kitchen, capturing the charisma of the home. A serene oasis, the recently renovated back deck leads you to a detached 1 bed, 1 bath guest house with an artist studio overlooking the flourishing fruit trees (fig, orange, lemon, pomegranate, and passion fruit) and mature greenery that offer a private, tranquil escape. Located near Runyon Canyon hiking trails, Sunset Strip shopping and some of the best restaurants in LA, this property's prime location is quintessential to the Los Angeles lifestyle.Read more"
125231582,"Contemporary Design. Great investment property, too. Great location, near 35, George Bush and 121.Read more"
19579887,"Craftsman Classic, Unique, Roaring 20's 3bd/2ba bright 1,512 sq ft .Single Family Home located within walking distance to downtown Santa Clara. Master located in back with private entrance. Good use for home office or guest suite. Remodeled Bath & Kitchen w stainless steel appliances, cann lighting, high/low granite counter top island. Design your dream backyard on this 6,389 sq ft lot. Endless possibilities for expansion or add an Accessory Dwelling Unit for rental income. Build a dream Garage/ workshop. Remodel was completed with permits inc. new copper plumbing under home to the street, electrical panel box, roof & clear pest in 2019. Ole Time Basement for hobby room / wine cellar. Conveniently located near Santa Clara University, Franklin Square, Restaurants and Farmers Market. Must See to Appreciate.Read more"
20801682,"Situated in prime Laurel Canyon, this pristinely revived 1920s Spanish gem captures incredible treetop views. Open the vintage wood front door to find yourself in an oasis of old world charm. Ample amounts of natural light bounce off the soaring ceilings illuminating the details of the hardwood floors, arched windows and custom Mission tile. Dual masters allow for ideal living. Additionally, this captivating home features a sizable bonus room which can be the perfect den or home office. The recently renovated kitchen is fit for a chef. There are numerous outdoor nooks for eating and reading throughout the tranquil grounds, a front-facing balcony, and a large magical patio immersed among enveloping trees complete with firepit and bbq. The oversized two car garage is equipped with abundant storage space.Read more"
7515527,"A brand new home with all stainless appliances ,large kitchen island with Quartz counter, pantry, open concept, inside laundry, vinyl plank floor coverings ,upgrade window coverings, ceiling fans, 8 ft. car garage door, 9 foot flat ceiling master bedroom with walk in closet and double sinks, open kitchen. There is a city park behind the home. GUEST HOME is being rented to month to month for $580 per month and tenant pays all utilities, Guest home is one bedroom and .75 bathroom, a large living room and kitchen. main house is 4 bedrooms and 2.5 bathrooms with 1958 sqft.Read more"
60270617,"Welcome home to this stunning Top floor unit home. 2 Bedroom, 2 bath with beautiful fireplace Located in Prime West Loop Area, This Home Features: Vaulted Ceilings, Skylights, Hardwood Floors, Whirlpool Tub, Gas Fireplace in Livingroom, 42"" Maple Cabinetry, Private Deck and In Unit Washer Dryer. Garage Parking Included! Extra Storage! Close to UIC, Rush, & Downtown!Read more"
63703823,"First floor 2BR/2Bath condo near UIC /Rush Medical District! Recently remodeled Kitchen with stainless appliances and granite counter. 9' high ceiling. Newly polished hardwood floor through out. Large living room with gas fireplace. MBB features double bowl vanity sinks, jacuzzi, and separate shower. In unit washer/dryer. Newer HAVC.  Exterior parking space included. Easy access to I-290. Walking distance to Blue line train, parks and shopping. Self managed. Rental allowed.Read more"
20788332,"Beautifully remodeled condo in a highly coveted area of West Hollywood. Walking distance to parks, shopping, and public transportation but far enough from noisy main thoroughfares. This condo is turn-key ready boasting a newly remodeled kitchen and recently remodeled bathrooms. Corner unit with one common wall shared with another unit. Only 16 units in the building. Unit comes with two, side by side, parking spaces in the street level garage. Click on the Virtual Tour button above.Read more"
