Dataset,Column,Label,Reference,Domain,Sample
HumanResources/JobCandidate.csv,CV,JobCandidate.Resume,,,"['<ns:Resume xmlns:ns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/Resume""><ns:Name><ns:Name.Prefix>นาย </ns:Name.Prefix><ns:Name.First>สามารถ</ns:Name.First><ns:Name.Middle/><ns:Name.Last>เบญจศร</ns:Name.Last><ns:Name.Suffix/></ns:Name><ns:Skills>ประสบการณ์ล่าสุดกว่า 3 ปีในตำแหน่งผู้จัดการสายการผลิตรถโกคาร์ท  ความรับผิดชอบ ประกอบด้วยการวางแผนงบประมาณของสายการผลิต การสั่งซื้ออะไหล่ และควบคุมกระบวนการประกันคุณภาพ \r\nก่อนรับตำแหน่งบริหารการผลิต ได้ทำงานในสายการผลิตรถโกคาร์ทกว่า 5 ปี (3 ปีขณะศึกษา และ 2 ปี หลังจบการศึกษา) โดยมีความรับผิดชอบเพิ่มขึ้นตามลำดับ  เริ่มต้นจากการรับผิดชอบงานประกอบขั้นพื้นฐาน และต่อมาเป็นผู้นำกระบวนการประกันคุณภาพสำหรับระบบเบรค \r\nเป็นผู้นำการรับรองตามมาตรฐาน ISO 9000 \r\nผ่านการสอบประเมินผลด้านความปลอดภัยทางเคมีและอุตสาหกรรม จากกระทรวงอุตสาหกรรม  ได้รับใบประกาศนียบัตรด้านการปฐมพยาบาลจากกระทรวงแรงงานและสวัสดิการสังคม \r\nเป็นนักปั่นจักรยาน อยู่ในห้าอันดับแรกของการแข่งในกรุงเทพมหานครสองครั้ง  \r\n    </ns:Skills><ns:Employment><ns:Emp.StartDate>1994-07-01Z</ns:Emp.StartDate><ns:Emp.EndDate>2003-09-26Z</ns:Emp.EndDate><ns:Emp.OrgName>บริษัท เมจิค ทอยส์ </ns:Emp.OrgName><ns:Emp.JobTitle>ผู้จัดการฝ่ายผลิต </ns:Emp.JobTitle><ns:Emp.Responsibility>ผู้จัดการฝ่ายผลิต หัวหน้างานประกันคุณภาพ  ตัวแทนด้านความปลอดภัย  ผู้นำการรับรองตามมาตรฐาน ISO 9000พนักงานสายการผลิต \r\n    </ns:Emp.Responsibility><ns:Emp.FunctionCategory>ฝ่ายผลิต </ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>อุตสาหกรรมการผลิต </ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>ประเทศไทย </ns:Loc.CountryRegion><ns:Loc.State>กรุงเทพมหานคร </ns:Loc.State><ns:Loc.City>ดุสิต </ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Education><ns:Edu.Level>ปริญญาตรี </ns:Edu.Level><ns:Edu.StartDate>1989-09-01Z</ns:Edu.StartDate><ns:Edu.EndDate>1994-06-01Z</ns:Edu.EndDate><ns:Edu.Degree>วิทยาศาสตรบัณฑิต </ns:Edu.Degree><ns:Edu.Major>วิศวกรรมอุตสาหการ</ns:Edu.Major><ns:Edu.Minor/><ns:Edu.GPA>3.4</ns:Edu.GPA><ns:Edu.GPAScale>4</ns:Edu.GPAScale><ns:Edu.School>มหาวิทยาลัยมหิดล </ns:Edu.School><ns:Edu.Location><ns:Location><ns:Loc.CountryRegion>ประเทศไทย</ns:Loc.CountryRegion><ns:Loc.State>นครปฐม  </ns:Loc.State><ns:Loc.City>สามพราน </ns:Loc.City></ns:Location></ns:Edu.Location></ns:Education><ns:Address><ns:Addr.Type>บ้าน </ns:Addr.Type><ns:Addr.Street>141/25 ซอย คำรามเวช 6</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>ประเทศไทย </ns:Loc.CountryRegion><ns:Loc.State>กรุงเทพมหานคร</ns:Loc.State><ns:Loc.City>ดุสิต </ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>10300</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.Type>บ้าน </ns:Tel.Type><ns:Tel.IntlCode>2</ns:Tel.IntlCode><ns:Tel.Number>555-0101</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:EMail/><ns:WebSite/></ns:Resume>', '<ns:Resume xmlns:ns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/Resume""><ns:Name><ns:Name.Prefix/><ns:Name.First>Tai</ns:Name.First><ns:Name.Middle/><ns:Name.Last>Yee</ns:Name.Last><ns:Name.Suffix/></ns:Name><ns:Skills>我是一名经验丰富的机械师，技术全面，不仅单独操作各种机械设备，还管理其他机械师的工作。我专攻诊断和精度检测，可以读懂设计图，能够妥善处理各方面的人际关系并具备良好的沟通能力来指导我管辖的机械师的工作. 与其他候选者相比，我拥有的机械工程学位使我对机械师行业在理论方面具有更深刻的了解，数学背景知识也更深厚.\r\n    </ns:Skills><ns:Employment><ns:Emp.StartDate>2000-06-15Z</ns:Emp.StartDate><ns:Emp.EndDate>2002-09-18Z</ns:Emp.EndDate><ns:Emp.OrgName>Wingtip Toys</ns:Emp.OrgName><ns:Emp.JobTitle>机械师主管</ns:Emp.JobTitle><ns:Emp.Responsibility>管理四名机械师的工作. 协调所有复杂的组装和工具使用，包括三轮车和四轮车的生产. 根据样件、图纸和口头描述进行零部件组装. 参与公司通过 ISO9000 质量认证的工作.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>生产</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>制造</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>CO </ns:Loc.State><ns:Loc.City>Denver</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1996-11-15Z</ns:Emp.StartDate><ns:Emp.EndDate>2000-05-11Z</ns:Emp.EndDate><ns:Emp.OrgName>Blue Yonder Airlines</ns:Emp.OrgName><ns:Emp.JobTitle>机械师</ns:Emp.JobTitle><ns:Emp.Responsibility>修理和维护各种生产和组装用机械工具. 调整并操作机器以实现高精度. 使用并编写 CNC 机器程序. 在计算机辅助制造方面受过广泛的培训.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>生产</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>制造</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>IL </ns:Loc.State><ns:Loc.City>Chicago</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1994-06-15Z</ns:Emp.StartDate><ns:Emp.EndDate>1996-07-13Z</ns:Emp.EndDate><ns:Emp.OrgName>City Power and Light</ns:Emp.OrgName><ns:Emp.JobTitle>助理机械师</ns:Emp.JobTitle><ns:Emp.Responsibility>进行无心磨削. 在人工磨削和车床设备以及千分尺和卡钳方面接受过培训. 管理全套工具. 按要求经常加班.。\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>生产</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>制造</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>IA </ns:Loc.State><ns:Loc.City>Des Moines</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Education><ns:Edu.Level>学士</ns:Edu.Level><ns:Edu.StartDate>1990-09-05Z</ns:Edu.StartDate><ns:Edu.EndDate>1994-05-22Z</ns:Edu.EndDate><ns:Edu.Degree>理学士</ns:Edu.Degree><ns:Edu.Major>机械工程</ns:Edu.Major><ns:Edu.Minor/><ns:Edu.GPA>3.2</ns:Edu.GPA><ns:Edu.GPAScale>4</ns:Edu.GPAScale><ns:Edu.School>Midwest State University</ns:Edu.School><ns:Edu.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>IA </ns:Loc.State><ns:Loc.City>Des Moines</ns:Loc.City></ns:Location></ns:Edu.Location></ns:Education><ns:Address><ns:Addr.Type>家庭</ns:Addr.Type><ns:Addr.Street>15 Main Street</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>CO </ns:Loc.State><ns:Loc.City>Denver</ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>80521</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.Type>家庭</ns:Tel.Type><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>303</ns:Tel.AreaCode><ns:Tel.Number>555-0114</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:EMail>Tai@Example.com</ns:EMail><ns:WebSite/></ns:Resume>', '<ns:Resume xmlns:ns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/Resume""><ns:Name><ns:Name.Prefix>M.</ns:Name.Prefix><ns:Name.First>Thierry</ns:Name.First><ns:Name.Middle/><ns:Name.Last>D\'Hers</ns:Name.Last><ns:Name.Suffix/></ns:Name><ns:Skills>Connaissances approfondies de tous les secteurs du cycle des ventes. 13 années d\'expérience consacrées à l\'augmentation du chiffre d\'affaires de différentes entreprises. Expérience en planification et en prévision des ventes, en développement de la clientèle et en diverses techniques de vente. 5 années d\'expérience en gestion des ventes, notamment en génération de prospects, direction de l\'équipe de vente et gestion de zones géographiques. Style de gestion avec effet de levier et aptitude technique à gérer et à communiquer efficacement avec une équipe de vente répartie dans plusieurs agences et composée de représentants commerciaux, de démonstrateurs de produits et de vendeurs.\r\nExcellentes compétences en matière de communication et de présentation.\r\n    </ns:Skills><ns:Employment><ns:Emp.StartDate>1998-03-31Z</ns:Emp.StartDate><ns:Emp.OrgName>Importations Internationales</ns:Emp.OrgName><ns:Emp.JobTitle>Directeur commercial</ns:Emp.JobTitle><ns:Emp.Responsibility>Gestion d\'une équipe de vente composée de 20 représentants et de 5 assistants répartis dans cinq départements. Gestion des relations avec les vendeurs dans l\'optique de la génération de prospects.\r\nOptimisation du système informatique dans le but d\'améliorer les communications avec les représentants sur le terrain. Amélioration de 15 % du cycle prospect-contact.\r\nRéalisation de toutes les opérations de planification et de prévision. Redéfinition des affectations géographiques afin d\'optimiser la productivité de l\'équipe de vente. Collaboration avec le service Marketing pour faire correspondre le positionnement des produits avec la stratégie et les objectifs de ventes. \r\nSous ma direction, les ventes ont augmenté de 10 % par an au minimum.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Ventes</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Import/Export</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>France</ns:Loc.CountryRegion><ns:Loc.State>Bouches-du-Rhône</ns:Loc.State><ns:Loc.City>Martigues</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1992-03-15Z</ns:Emp.StartDate><ns:Emp.EndDate>1998-03-31Z</ns:Emp.EndDate><ns:Emp.OrgName>Producteurs Associés</ns:Emp.OrgName><ns:Emp.JobTitle>Ingénieur commercial senior</ns:Emp.JobTitle><ns:Emp.Responsibility>Vente de produits aux détaillants et aux restaurants. Collaboration étroite avec les acheteurs pour développer les relations. Principal responsable commercial au sein de l\'entreprise entre 1996 et 1998.\r\nIntroduction de la commercialisation croisée de produits associés. Notre campagne de collaboration menée avec une société locale de chocolats fut l\'une des plus réussies de l\'histoire de l\'entreprise. L\'augmentation du chiffre d\'affaires attribué à la campagne fut de 18 %.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Ventes</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Agro-alimentaire</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>France</ns:Loc.CountryRegion><ns:Loc.State>Bouches-du-Rhône</ns:Loc.State><ns:Loc.City>Aubagne</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1990-06-10Z</ns:Emp.StartDate><ns:Emp.EndDate>1992-03-31Z</ns:Emp.EndDate><ns:Emp.OrgName>Café Plus</ns:Emp.OrgName><ns:Emp.JobTitle>Ingénieur commercial</ns:Emp.JobTitle><ns:Emp.Responsibility>Vente de produits aux supermarchés et aux cafés. Utilisation intensive de techniques à valeur ajoutée destinées à augmenter le volume des ventes et à proposer des produits secondaires.\r\nExpérience de l\'augmentation des commandes. Observation et établissement de relations avec les acheteurs dans le but d\'identifier les opportunités d\'augmentation des ventes.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Ventes</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Agro-alimentaire</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>France</ns:Loc.CountryRegion><ns:Loc.State>Bouches-du-Rhône</ns:Loc.State><ns:Loc.City>Aix-en-Provence</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Education><ns:Edu.Level>Maîtrise</ns:Edu.Level><ns:Edu.StartDate>1986-09-15Z</ns:Edu.StartDate><ns:Edu.EndDate>1990-05-10Z</ns:Edu.EndDate><ns:Edu.Degree>Baccalauréat professionnel vente représentation</ns:Edu.Degree><ns:Edu.Major>Force de vente</ns:Edu.Major><ns:Edu.Minor/><ns:Edu.GPA>Mention Bien</ns:Edu.GPA><ns:Edu.GPAScale>4</ns:Edu.GPAScale><ns:Edu.School>Université d\'Aix-Marseille</ns:Edu.School><ns:Edu.Location><ns:Location><ns:Loc.CountryRegion>France</ns:Loc.CountryRegion><ns:Loc.State>Bouches-du-Rhône</ns:Loc.State><ns:Loc.City>Marseille</ns:Loc.City></ns:Location></ns:Edu.Location></ns:Education><ns:Address><ns:Addr.Type>Home</ns:Addr.Type><ns:Addr.Street>12, rue des Acacias</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>France</ns:Loc.CountryRegion><ns:Loc.State>Bouches-du-Rhône</ns:Loc.State><ns:Loc.City>Marseille</ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>13000</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.Type>Voice</ns:Tel.Type><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>4</ns:Tel.AreaCode><ns:Tel.Number>04 02 04 05 04</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:EMail/><ns:WebSite/></ns:Resume>', '<ns:Resume xmlns:ns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/Resume""><ns:Name><ns:Name.Prefix>Mr.</ns:Name.Prefix><ns:Name.First>Krishna</ns:Name.First><ns:Name.Middle/><ns:Name.Last>Sunkammurali</ns:Name.Last><ns:Name.Suffix/></ns:Name><ns:Skills> Expert in C# and Visual Basic 6.0. 7 years experience in object-oriented programming. Familiar with ASP.Net and the .NET Framework. Design experience with both Windows and Web user interfaces.\r\n5 years experience in programming against MS SQL Server 7.0 and 2000. Familiar with ODBC, OLE DB, ADO, and ADO.NET. Conversant with T-SQL, skilled at writing stored procedures.\r\nExcellent organizational, interpersonal, written and verbal communication skills.\r\n    </ns:Skills><ns:Employment><ns:Emp.StartDate>1998-08-31Z</ns:Emp.StartDate><ns:Emp.EndDate>2002-12-28Z</ns:Emp.EndDate><ns:Emp.OrgName>Trey Research</ns:Emp.OrgName><ns:Emp.JobTitle>Senior Developer</ns:Emp.JobTitle><ns:Emp.Responsibility> Used C# and ASP.NET to create several intranet applications. These included an application to analyze research data using SQL Server Analysis Services, and another to publish sales and financial reports for use by field offices.\r\nWrote C# and Visual Basic 6.0 DLLs to encapsulate the business logic for all new internal applications. Updated existing client-server system, moved all business logic to the middle tier to improve performance and scalability. Used Visual Basic 6.0. \r\nAssist in the database design and stored procedure creation for all new applications. Use both SQL Server 7.0 and SQL Server 2000.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Technology</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Market Research</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Renton</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1995-06-15Z</ns:Emp.StartDate><ns:Emp.EndDate>1998-08-01Z</ns:Emp.EndDate><ns:Emp.OrgName>Contoso Pharmaceuticals</ns:Emp.OrgName><ns:Emp.JobTitle>Windows Programmer</ns:Emp.JobTitle><ns:Emp.Responsibility>Wrote Visual Basic 5.0 ActiveX DLLs to encapsulate the business logic for all internal applications. Designed and implemented a Windows application to consolidate and display business information from several different sources, including Access, Excel And SQL Server. Used Visual Basic 5.0 and Crystal Reports. Assisted in the database design for a new product quality assurance application. Wrote all stored procedures required for data retrieval by the front-end application. Used SQL Server 7.0.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Technology</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Pharmaceuticals</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Bellevue</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1993-05-10Z</ns:Emp.StartDate><ns:Emp.EndDate>1995-06-01Z</ns:Emp.EndDate><ns:Emp.OrgName>Southridge Video</ns:Emp.OrgName><ns:Emp.JobTitle>Purchasing Manager</ns:Emp.JobTitle><ns:Emp.Responsibility>Tracked inventory in regional stores. Placed all necessary orders, managed vendor relationships. Built an Access 2.0 database, migrated inventory tracking from Excel to Access. Built a user interface for the Access inventory database using Visual Basic 4.0.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Purchasing</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Entertainment</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Kent</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Education><ns:Edu.Level>Bachelor</ns:Edu.Level><ns:Edu.StartDate>1989-09-15Z</ns:Edu.StartDate><ns:Edu.EndDate>1993-06-10Z</ns:Edu.EndDate><ns:Edu.Degree>Bachelor of Science</ns:Edu.Degree><ns:Edu.Major>Business</ns:Edu.Major><ns:Edu.Minor/><ns:Edu.GPA>3.6</ns:Edu.GPA><ns:Edu.GPAScale>4</ns:Edu.GPAScale><ns:Edu.School>Western University</ns:Edu.School><ns:Edu.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Seattle</ns:Loc.City></ns:Location></ns:Edu.Location></ns:Education><ns:Address><ns:Addr.Type>Home</ns:Addr.Type><ns:Addr.Street>1234 3rd Ave S.</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Issaquah</ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>89027</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.Type>Voice</ns:Tel.Type><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>425</ns:Tel.AreaCode><ns:Tel.Number>555-0111</ns:Tel.Number></ns:Telephone><ns:Telephone><ns:Tel.Type>Voice</ns:Tel.Type><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>206</ns:Tel.AreaCode><ns:Tel.Number>555-0198</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:Address><ns:Addr.Type>Home</ns:Addr.Type><ns:Addr.Street>6789 80th Ave SE</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Mercer Island</ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>98240</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>206</ns:Tel.AreaCode><ns:Tel.Number>555-0153</ns:Tel.Number></ns:Telephone><ns:Telephone><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>206</ns:Tel.AreaCode><ns:Tel.Number>3217342</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:Address><ns:Addr.Type>Permanent</ns:Addr.Type><ns:Addr.Street>789 Elm Street</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Redmond</ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>98052</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>425</ns:Tel.AreaCode><ns:Tel.Number>555-0155</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:Telephone><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>425</ns:Tel.AreaCode><ns:Tel.Number>555-0177</ns:Tel.Number></ns:Telephone><ns:EMail>Krishna@TreyResearch.net</ns:EMail><ns:WebSite>http://www.TreyResearch.net</ns:WebSite></ns:Resume>', '<ns:Resume xmlns:ns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/Resume""><ns:Name><ns:Name.Prefix>Mr.</ns:Name.Prefix><ns:Name.First>Stephen</ns:Name.First><ns:Name.Middle>Y </ns:Name.Middle><ns:Name.Last>Jiang</ns:Name.Last><ns:Name.Suffix/></ns:Name><ns:Skills> Considerable expertise in all areas of the sales cycle. 13 years of achievement in increasing organization revenue. Experience in sales planning and forecasting, customer development, and multiple selling techniques. 5 years of experience in sales management, including lead generation, sales force leadership, and territory management. Leverage management style and technical ability to effectively manage and communicate with a distributed sales force composed of field representatives, product demonstrators, and vendors.\r\nExcellent communication and presentation skills.\r\n    </ns:Skills><ns:Employment><ns:Emp.StartDate>1998-03-01Z</ns:Emp.StartDate><ns:Emp.EndDate>2000-12-30Z</ns:Emp.EndDate><ns:Emp.OrgName>Wide World Imports</ns:Emp.OrgName><ns:Emp.JobTitle>Sales Manager</ns:Emp.JobTitle><ns:Emp.Responsibility> Managed a sales force of 20 sales representatives and 5 support staff distributed across 5 states. Also managed relationships with vendors for lead generation.\r\nLead the effort to leverage IT capabilities to improve communication with the field. Improved lead-to-contact turnaround by 15 percent. Did all sales planning and forecasting. Re-mapped territory assignments for maximum sales force productivity. Worked with marketing to map product placement to sales strategy and goals. \r\nUnder my management, sales increased 10% per year at a minimum.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Sales</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Import/Export</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Renton</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Employment><ns:Emp.StartDate>1992-06-14Z</ns:Emp.StartDate><ns:Emp.EndDate>1998-06-01Z</ns:Emp.EndDate><ns:Emp.OrgName>Fourth Coffee</ns:Emp.OrgName><ns:Emp.JobTitle>Sales Associater</ns:Emp.JobTitle><ns:Emp.Responsibility>Selling product to supermarkets and cafes. Worked heavily with value-add techniques to increase sales volume, provide exposure to secondary products.\r\nSkilled at order development. Observed and built relationships with buyers that allowed me to identify opportunities for increased traffic.\r\n        </ns:Emp.Responsibility><ns:Emp.FunctionCategory>Sales</ns:Emp.FunctionCategory><ns:Emp.IndustryCategory>Food and Beverage</ns:Emp.IndustryCategory><ns:Emp.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Spokane</ns:Loc.City></ns:Location></ns:Emp.Location></ns:Employment><ns:Education><ns:Edu.Level>Bachelor</ns:Edu.Level><ns:Edu.StartDate>1986-09-15Z</ns:Edu.StartDate><ns:Edu.EndDate>1990-05-20Z</ns:Edu.EndDate><ns:Edu.Degree>Bachelor of Arts and Science</ns:Edu.Degree><ns:Edu.Major>Business</ns:Edu.Major><ns:Edu.Minor/><ns:Edu.GPA>3.3</ns:Edu.GPA><ns:Edu.GPAScale>4</ns:Edu.GPAScale><ns:Edu.School>Louisiana Business College of New Orleans</ns:Edu.School><ns:Edu.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>LA</ns:Loc.State><ns:Loc.City>New Orleans</ns:Loc.City></ns:Location></ns:Edu.Location></ns:Education><ns:Address><ns:Addr.Type>Home</ns:Addr.Type><ns:Addr.Street>30 151st Place SE</ns:Addr.Street><ns:Addr.Location><ns:Location><ns:Loc.CountryRegion>US </ns:Loc.CountryRegion><ns:Loc.State>WA </ns:Loc.State><ns:Loc.City>Redmond</ns:Loc.City></ns:Location></ns:Addr.Location><ns:Addr.PostalCode>98052</ns:Addr.PostalCode><ns:Addr.Telephone><ns:Telephone><ns:Tel.Type>Voice</ns:Tel.Type><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>425</ns:Tel.AreaCode><ns:Tel.Number>555-1119</ns:Tel.Number></ns:Telephone><ns:Telephone><ns:Tel.Type>Voice</ns:Tel.Type><ns:Tel.IntlCode>1</ns:Tel.IntlCode><ns:Tel.AreaCode>425</ns:Tel.AreaCode><ns:Tel.Number>555-1981</ns:Tel.Number></ns:Telephone></ns:Addr.Telephone></ns:Address><ns:EMail>Stephen@example.com</ns:EMail><ns:WebSite/></ns:Resume>']"
HumanResources/Shift.csv,ETime,Shift.EndTime,,,"['15:00:00', '23:00:00', '07:00:00']"
HumanResources/Shift.csv,ChangedDate,Shift.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30']"
HumanResources/Shift.csv,ShiftName,Shift.Name,,,"['Day', 'Evening', 'Night']"
HumanResources/Shift.csv,SID,Shift.ShiftID,,,"[1, 2, 3]"
HumanResources/Shift.csv,STime,Shift.StartTime,,,"['07:00:00', '15:00:00', '23:00:00']"
Person/Address.csv,AID,Address.AddressID,,,"[20722, 18681, 15529, 12653, 19374]"
Person/Address.csv,AL1,Address.AddressLine1,,,"['2036 Bellwood Court', '8200 Schenone Court', '3072 Gumwood Dr.', '3754 San Ysidro Court', '2870 Park Glenn']"
Person/Address.csv,AL2,Address.AddressLine2,,,"['# 112', '# 133', 'B105', 'Einkaufsabteilung', 'Verkaufsabteilung']"
Person/Address.csv,ACity,Address.City,,,"['Geelong', 'Bendigo', 'Hamburg', 'Beverly Hills', 'Offenbach']"
Person/Address.csv,CDate,Address.ModifiedDate,,,"['2012-06-26 00:00:00.000', '2014-01-07 00:00:00.000', '2013-10-23 00:00:00.000', '2013-03-04 00:00:00.000', '2014-03-30 00:00:00.000']"
Person/Address.csv,ZipCode,Address.PostalCode,,,"['91940', 'V8Y 1L1', '1597', '42651', '33041']"
Person/Address.csv,ARGuid,Address.rowguid,,,"['6B91D12E-BE74-4912-B53F-C0403415F0E7', '9D524503-3DFD-48DD-A25E-2B457BAC8A18', '425A7753-F475-452D-96F3-5744CB4AD289', '6B142F00-B19C-4191-AD47-B285C1CDAFB9', 'D7A1AE6F-FDBE-464A-8774-6212B55313B3']"
